"Standard
Class ID"	"Standard
Instance ID"	"Standard
Member ID"	Parameter ID	Instance	"Class
Name"	Base or Module #	"Parameter Name
Member Name"	Description	"Selectable Range or
Enumerations via Comms ( )"	Default from Factory	Data Type	"Read
Write
EEPROM
User Set Save"	Relative Address	Absolute Address	Offset to next inst.	"Modbus
Registers
Range"	Max Instance														
75	4	34	75034	4	CLP2	F4T Base	Control Loop - Fixed Power	Program the manual output power level that will take effect if an analog input error failure occurs while Input Error Power is set to Fixed Power or the user switches to Manual Power and  Auto-to-Manual is set to Fixed Power.	-100.0 to 100.0%	0.0%	IEEE Float	RWES	3272	" 403,273 "	160	2730 to 3358	4														
75	4	35	75035	4	CLP2	F4T Base	Control Loop - Ramp Action	Program when the controller's set point will ramp to the defined end set point.	"Off (62), Startup (88), Set Point (85), Both (13)"	Off (62)	Enumeration	RWES	3274	" 403,275 "	160	2730 to 3358	4														
75	4	36	75036	4	CLP2	F4T Base	Control Loop - Ramp Scale	Program the scale of the ramp rate when ramp action is enabled..	"Minutes (57), Hours (39)"	Minutes (57)	Enumeration	RWES	3276	" 403,277 "	160	2730 to 3358	4														
75	4	37	75037	4	CLP2	F4T Base	Control Loop - Ramp Rate	Program the ramp rate when ramp action is enabled..	"0.0 to 9,999.000°F or units, 0.0 to 5,555.000°C"	"1.0°F or units, 1.0°C"	IEEE Float	RWES	3278	" 403,279 "	160	2730 to 3358	4														
75	4	39	75039	4	CLP2	F4T Base	Control Loop - Remote Set Point	Program to enable remote set point.	"No (59), Yes (106)"	No (59)	Enumeration	RWES	3280	" 403,281 "	160	2730 to 3358	4														
75	4	40	75040	4	CLP2	F4T Base	Control Loop - Remote Set Point Type	Program the control mode that remote set point affects.	"Auto (10), Manual (54)"	Auto (10)	Enumeration	RWES	3282	" 403,283 "	160	2730 to 3358	4														
75	4	41	75041	4	CLP2	F4T Base	Control Loop - Heat Power	Monitor the PID heat power.	0.0 to 100.0%	no default	IEEE Float	R	3284	" 403,285 "	160	2730 to 3358	4														
75	4	42	75042	4	CLP2	F4T Base	Control Loop - Cool Power	Monitor the PID cool power.	0.0 to -100.0%	no default	IEEE Float	R	3286	" 403,287 "	160	2730 to 3358	4														
75	4	43	75043	4	CLP2	F4T Base	Control Loop - Output Power	Monitor the PID total power.	-100.0 to 100.0%	no default	IEEE Float	R	3288	" 403,289 "	160	2730 to 3358	4														
75	4	44	75044	4	CLP2	F4T Base	Control Loop - Close Working Set Point	Monitor the set point used by the control loop while in auto mode.	"-99,999.000 to 99,999.000°F or units, -55,555.000 to 55,555.000°C"	no default	IEEE Float	R	3290	" 403,291 "	160	2730 to 3358	4														
75	4	45	75045	4	CLP2	F4T Base	Control Loop - Open Working Power	Monitor the set point used by the control loop while in manual mode.	-100.0 to 100.0%	no default	IEEE Float	R	3292	" 403,293 "	160	2730 to 3358	4														
75	4	46	75046	4	CLP2	F4T Base	Control Loop - Control Mode Active	Monitor the active control mode.	"Off (62), Auto (10), Manual (54)"	no default	Enumeration	R	3294	" 403,295 "	160	2730 to 3358	4														
75	4	47	75047	4	CLP2	F4T Base	Control Loop - Control Action	Program the control loop action.	"Off (62), Cool (20), Heat (36), Both (13)"	Heat (36)	Enumeration	RWES	3296	" 403,297 "	160	2730 to 3358	4														
75	4	54	75054	4	CLP2	F4T Base	Control Loop - Autotune Status	Monitor the autotune progress.	"Off (62), Waiting for Cross 1 Positive (119), Waiting for Cross 1 Negative (120), Waiting for Cross 2 Positive (121), Waiting for Cross 2 Negative (122), Waiting for Cross 3 Positive (123), Waiting for Cross 3 Negative (150), Measuring MAX Peak (151), Measuring MIN PEAK (152), Calculating (153), Complete (18), Timeout (118)"	no default	Enumeration	R	3298	" 403,299 "	160	2730 to 3358	4														
75	4	66	75066	4	CLP2	F4T Base	Control Loop - PV  (Process Value)	Monitor the analog input value used by the control loop while in auto mode.	"-99,999.000 to 99,999.000°F or units, -55,555.000 to 55,555.000°C"	no default	IEEE Float	R	3300	" 403,301 "	160	2730 to 3358	4														
75	4	70	75070	4	CLP2	F4T Base	Control Loop - Remote Set Point Value    	Monitor the remote set point value.	"-99,999.000 to 99,999.000°F or units, -55,555.000 to 55,555.000°C"	no default	IEEE Float	R	3356	" 403,357 "	160	2730 to 3358	4														
75	4	71	75071	4	CLP2	F4T Base	Control Loop - Remote Set Point Source  	Program the source of remote set point for the control loop.	"None (61), Profile Set Point A (1775), Profile Set Point B (1776), Profile Set Point C (1777), Profile Set Point D (1778)"	None (61)	Enumeration	RWES	3302	" 403,303 "	160	2730 to 3358	4														
75	4	74	75074	4	CLP2	F4T Base	Control Loop - Profile Set Point Value  	Monitor the set point used by the control loop while a profile is active.	"-99,999.000 to 99,999.000°F or units, -55,555.000 to 55,555.000°C"	no default	IEEE Float	R	3304	" 403,305 "	160	2730 to 3358	4														
75	4	107	75107	4	CLP2	F4T Base	Control Loop - Profile End Action	Program profile end action for control loop when end step is not specified.	"User (100), Off (62), Hold (47)"	User (100)	Enumeration	RWES	3354	" 403,355 "	160	2730 to 3358	4														
75	4	114	75114	4	CLP2	F4T Base	Control Loop - PID Set Crossover	Program what causes PID crossover for each set.	"Process Value (241), Set Point (85)"	Process Value (241)	Enumeration	RWES	3306	" 403,307 "	160	2730 to 3358	4														
75	4	115	75115	4	CLP2	F4T Base	Control Loop - PID Set 1 to 2 Crossover	Program the value that causes PID set 1 to be replaced by PID set 2.	"-99,999.000 to 99,999.000°F or units, -55,555.000 to 55,555.000°C"	varies	IEEE Float	RWES	3308	" 403,309 "	160	2730 to 3358	4														
75	4	116	75116	4	CLP2	F4T Base	Control Loop - PID Set 2 to 3 Crossover	Program the value that causes PID set 2 to be replaced by PID set 3.	"-99,999.000 to 99,999.000°F or units, -55,555.000 to 55,555.000°C"	varies	IEEE Float	RWES	3310	" 403,311 "	160	2730 to 3358	4														
75	4	117	75117	4	CLP2	F4T Base	Control Loop - PID Set 3 to 4 Crossover	Program the value that causes PID set 3 to be replaced by PID set 4.	"-99,999.000 to 99,999.000°F or units, -55,555.000 to 55,555.000°C"	varies	IEEE Float	RWES	3312	" 403,313 "	160	2730 to 3358	4														
75	4	118	75118	4	CLP2	F4T Base	Control Loop - PID Set 4 to 5 Crossover	Program the value that causes PID set 4 to be replaced by PID set 5.	"-99,999.000 to 99,999.000°F or units, -55,555.000 to 55,555.000°C"	varies	IEEE Float	RWES	3314	" 403,315 "	160	2730 to 3358	4														
75	4	119	75119	4	CLP2	F4T Base	Control Loop - PID Set Active	Monitor the active PID set utilized.	1 to 5	no default	unsigned 8-bit	R	3316	" 403,317 "	160	2730 to 3358	4														
75	4	120	75120	4	CLP2	F4T Base	Control Loop - Heat Proportional Band 2	Program the PID proportional band for the heat outputs.	"0.001 to 99,999°F or units, 0.001 to 55,555°C"	"25.0°F or units, 14.0°C"	IEEE Float	RWES	3318	" 403,319 "	160	2730 to 3358	4														
75	4	121	75121	4	CLP2	F4T Base	Control Loop - Cool Proportional Band 2	Program the PID proportional band for the cool outputs.	"0.001 to 99,999°F or units, 0.001 to 55,555°C"	"25.0°F or units, 14.0°C"	IEEE Float	RWES	3320	" 403,321 "	160	2730 to 3358	4														
75	4	122	75122	4	CLP2	F4T Base	Control Loop - Integral 2	Program the PID integral for the outputs.	"0 to 99,999 seconds"	180 seconds per repeat	IEEE Float	RWES	3322	" 403,323 "	160	2730 to 3358	4														
75	4	123	75123	4	CLP2	F4T Base	Control Loop - Derivative 2	Program the PID derivative time for the outputs.	"0 to 99,999 seconds"	0 seconds	IEEE Float	RWES	3324	" 403,325 "	160	2730 to 3358	4														
75	4	124	75124	4	CLP2	F4T Base	Control Loop - Heat Proportional Band 3	Program the PID proportional band for the heat outputs.	"0.001 to 99,999°F or units, 0.001 to 55,555°C"	"25.0°F or units, 14.0°C"	IEEE Float	RWES	3326	" 403,327 "	160	2730 to 3358	4														
75	4	125	75125	4	CLP2	F4T Base	Control Loop - Cool Proportional Band 3	Program the PID proportional band for the cool outputs.	"0.001 to 99,999°F or units, 0.001 to 55,555°C"	"25.0°F or units, 14.0°C"	IEEE Float	RWES	3328	" 403,329 "	160	2730 to 3358	4														
75	4	126	75126	4	CLP2	F4T Base	Control Loop - Integral 3	Program the PID integral for the outputs.	"0 to 99,999 seconds"	180 seconds per repeat	IEEE Float	RWES	3330	" 403,331 "	160	2730 to 3358	4														
75	4	127	75127	4	CLP2	F4T Base	Control Loop - Derivative 3	Program the PID derivative time for the outputs.	"0 to 99,999 seconds"	0 seconds	IEEE Float	RWES	3332	" 403,333 "	160	2730 to 3358	4														
75	4	128	75128	4	CLP2	F4T Base	Control Loop - Heat Proportional Band 4	Program the PID proportional band for the heat outputs.	"0.001 to 99,999°F or units, 0.001 to 55,555°C"	"25.0°F or units, 14.0°C"	IEEE Float	RWES	3334	" 403,335 "	160	2730 to 3358	4														
75	4	129	75129	4	CLP2	F4T Base	Control Loop - Cool Proportional Band 4	Program the PID proportional band for the cool outputs.	"0.001 to 99,999°F or units, 0.001 to 55,555°C"	"25.0°F or units, 14.0°C"	IEEE Float	RWES	3336	" 403,337 "	160	2730 to 3358	4														
75	4	130	75130	4	CLP2	F4T Base	Control Loop - Integral 4	Program the PID integral for the outputs.	"0 to 99,999 seconds"	180 seconds per repeat	IEEE Float	RWES	3338	" 403,339 "	160	2730 to 3358	4														
75	4	131	75131	4	CLP2	F4T Base	Control Loop - Derivative 4	Program the PID derivative time for the outputs.	"0 to 99,999 seconds"	0 seconds	IEEE Float	RWES	3340	" 403,341 "	160	2730 to 3358	4														
75	4	132	75132	4	CLP2	F4T Base	Control Loop - Heat Proportional Band 5	Program the PID proportional band for the heat outputs.	"0.001 to 99,999°F or units, 0.001 to 55,555°C"	"25.0°F or units, 14.0°C"	IEEE Float	RWES	3342	" 403,343 "	160	2730 to 3358	4														
75	4	133	75133	4	CLP2	F4T Base	Control Loop - Cool Proportional Band 5	Program the PID proportional band for the cool outputs.	"0.001 to 99,999°F or units, 0.001 to 55,555°C"	"25.0°F or units, 14.0°C"	IEEE Float	RWES	3344	" 403,345 "	160	2730 to 3358	4														
75	4	134	75134	4	CLP2	F4T Base	Control Loop - Integral 5	Program the PID integral for the outputs.	"0 to 99,999 seconds"	180 seconds per repeat	IEEE Float	RWES	3346	" 403,347 "	160	2730 to 3358	4														
75	4	135	75135	4	CLP2	F4T Base	Control Loop - Derivative 5	Program the PID derivative time for the outputs.	"0 to 99,999 seconds"	0 seconds	IEEE Float	RWES	3348	" 403,349 "	160	2730 to 3358	4														
75	4	136	75136	4	CLP2	F4T Base	Control Loop - Number of PID Sets	Program the number of PID set to be used.	1 to 5	1	unsigned 8-bit	RWES	3350	" 403,351 "	160	2730 to 3358	4														
75	4	138	75138	4	CLP2	F4T Base	Control Loop - Set Point	Program the number of PID set to be used.	"0.001 to 99,999°F or units, 0.001 to 55,555°C"		IEEE Float	RWES	3358	" 403,359 "	160	2730 to 3358	4														
79	1	1	79001	1	APER	F4T Base	Profile - Process Value 1 Units (PV1)	Monitor units applied to PV1 receiver of profile function block.	"Not Sourced (246), None (61), Absolute Temperature (1540), Relative Temperature (1541), Power (73), Relative Humidity (1538), Process (75), Current (22)"	no default	Wide Enumeration	R	16536	" 416,537 "	350	16536 to 16844	1														
79	1	2	79002	1	APER	F4T Base	Profile - Process Value 2 Units (PV2)	Monitor units applied to PV2 receiver of profile function block.	"Not Sourced (246), None (61), Absolute Temperature (1540), Relative Temperature (1541), Power (73), Relative Humidity (1538), Process (75), Current (22)"	no default	Wide Enumeration	R	16538	" 416,539 "	350	16536 to 16844	1														
79	1	3	79003	1	APER	F4T Base	Profile - Process Value 3 Units (PV3)	Monitor units applied to PV3 receiver of profile function block.	"Not Sourced (246), None (61), Absolute Temperature (1540), Relative Temperature (1541), Power (73), Relative Humidity (1538), Process (75), Current (22)"	no default	Wide Enumeration	R	16540	" 416,541 "	350	16536 to 16844	1														
79	1	4	79004	1	APER	F4T Base	Profile - Process Value 4 Units (PV4)	Monitor units applied to PV4 receiver of profile function block.	"Not Sourced (246), None (61), Absolute Temperature (1540), Relative Temperature (1541), Power (73), Relative Humidity (1538), Process (75), Current (22)"	no default	Wide Enumeration	R	16542	" 416,543 "	350	16536 to 16844	1														
79	1	5	79005	1	APER	F4T Base	Profile - Event Input 1 Units (EVT1)	Monitor units applied to EVT1 receiver when analog of profile function block.	"Not Sourced (246), None (61), Absolute Temperature (1540), Relative Temperature (1541), Power (73), Relative Humidity (1538), Process (75), Current (22)"	no default	Wide Enumeration	R	16544	" 416,545 "	350	16536 to 16844	1														
79	1	6	79006	1	APER	F4T Base	Profile - Event Input 2 Units (EVT2)	Monitor units applied to EVT2 receiver when analog of profile function block.	"Not Sourced (246), None (61), Absolute Temperature (1540), Relative Temperature (1541), Power (73), Relative Humidity (1538), Process (75), Current (22)"	no default	Wide Enumeration	R	16546	" 416,547 "	350	16536 to 16844	1														
79	1	7	79007	1	APER	F4T Base	Profile - Event Input 3 Units (EVT3)	Monitor units applied to EVT3 receiver when analog of profile function block.	"Not Sourced (246), None (61), Absolute Temperature (1540), Relative Temperature (1541), Power (73), Relative Humidity (1538), Process (75), Current (22)"	no default	Wide Enumeration	R	16548	" 416,549 "	350	16536 to 16844	1														
79	1	8	79008	1	APER	F4T Base	Profile - Event Input 4 Units (EVT4)	Monitor units applied to EVT4 receiver when analog of profile function block.	"Not Sourced (246), None (61), Absolute Temperature (1540), Relative Temperature (1541), Power (73), Relative Humidity (1538), Process (75), Current (22)"	no default	Wide Enumeration	R	16550	" 416,551 "	350	16536 to 16844	1														
79	1	12	79012	1	APER	F4T Base	Profile - Start Profile	Enter Profile number to queue for start or calendar start via Profile Action Request.	1 to 40	1	unsigned 16-bit	RW	16558	" 416,559 "	350	16536 to 16844	1														
79	1	13	79013	1	APER	F4T Base	Profile - Start Step	Enter Profile Step number to queue for start via Profile Action Request.	Maximum step of current profile	1	unsigned 16-bit	RW	16560	" 416,561 "	350	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Action Request	Start or Calendar Start the profile or step previously queued.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Wide Enumeration	RW	16562	" 416,563 "	350	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 1	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18486	" 418,487 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 2	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18488	" 418,489 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 3	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18490	" 418,491 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 4	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18492	" 418,493 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 5	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18494	" 418,495 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 6	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18496	" 418,497 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 7	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18498	" 418,499 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 8	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18500	" 418,501 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 9	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18502	" 418,503 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 10	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18504	" 418,505 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 11	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18506	" 418,507 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 12	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18508	" 418,509 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 13	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18510	" 418,511 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 14	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18512	" 418,513 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 15	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18514	" 418,515 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 16	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18516	" 418,517 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 17	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18518	" 418,519 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 18	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18520	" 418,521 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 19	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18522	" 418,523 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 20	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18524	" 418,525 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 21	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18526	" 418,527 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 22	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18528	" 418,529 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 23	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18530	" 418,531 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 24	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18532	" 418,533 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 25	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18534	" 418,535 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 26	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18536	" 418,537 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 27	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18538	" 418,539 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 28	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18540	" 418,541 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 29	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18542	" 418,543 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 30	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18544	" 418,545 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 31	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18546	" 418,547 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 32	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18548	" 418,549 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 33	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18550	" 418,551 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 34	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18552	" 418,553 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 35	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18554	" 418,555 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 36	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18556	" 418,557 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 37	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18558	" 418,559 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 38	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18560	" 418,561 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 39	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18562	" 418,563 "	2	16536 to 16844	1														
79	1	14	79014	1	APER	F4T Base	Profile - Start Profile 40	Start or Calendar Start this particular profile without queue.	"None (61), Start (1782), Calendar Start (1783)"	None (61)	Enumeration	RWES	18564	" 418,565 "	2	16536 to 16844	1														
79	1	15	79015	1	APER	F4T Base	Profile - Resume Action Request	Resume a profile previously paused.	"None (61), Resume (147)"	None (61)	Wide Enumeration	RW	16564	" 416,565 "	350	16536 to 16844	1														
79	1	16	79016	1	APER	F4T Base	Profile - Stop Action Request	Pause running profile or terminate running profile.	"None (61), Pause (146), Terminate (148)"	None (61)	Wide Enumeration	RW	16566	" 416,567 "	350	16536 to 16844	1														
79	1	17	79017	1	APER	F4T Base	Profile - State	Monitor state of profile.	"Off (62), Running (149), Pause (146), Not Started (251), Completed Normal (252), Terminated (253), Calendar Start (1783)"	no default	Wide Enumeration	R	16568	" 416,569 "	350	16536 to 16844	1														
79	1	18	79018	1	APER	F4T Base	Profile - Time Remaining in Minutes	Monitor time remaining in profile (minutes portion).	0 to 59 minutes	no default	unsigned 8-bit	R	16570	" 416,571 "	350	16536 to 16844	1														
79	1	19	79019	1	APER	F4T Base	Profile - Time Remaining in Hours	Monitor time remaining in profile (hours portion).	"0 to 9,999 hours"	no default	unsigned 8-bit	R	16572	" 416,573 "	350	16536 to 16844	1														
79	1	20	79020	1	APER	F4T Base	Profile - Power Out Time in Minutes	Program power out time (minutes portion).	0 to 59		unsigned 8-bit	RWES	16574	" 416,575 "	350	16536 to 16844	1														
79	1	21	79021	1	APER	F4T Base	Profile - Power Out Time in Hours	Program power out time (hours portion).	0 to 99		unsigned 8-bit	RWES	16576	" 416,577 "	350	16536 to 16844	1														
79	1	23	79023	1	APER	F4T Base	Profile - Calendar Start Minute	Program Calendar Start time (minutes portion) for this profile.	0 to 59 minute	0 minute	unsigned 8-bit	RWES	16580	" 416,581 "	350	16536 to 16844	1														
79	1	24	79024	1	APER	F4T Base	Profile - Calendar Start Hour	Program Calendar Start time (hours portion) for this profile.	0 to 23 hour	0 hour	unsigned 8-bit	RWES	16582	" 416,583 "	350	16536 to 16844	1														
79	1	25	79025	1	APER	F4T Base	Profile - Calendar Start Day of Week	Program Calendar Start time (day of week portion) for this profile.	"Sunday (1565), Monday (1559), Tuesay (1560), Wednesday (1561), Thursday (1562), Friday (1563), Saturday (1564)"	Monday (1559)	Enumeration	RWES	16584	" 416,585 "	350	16536 to 16844	1														
79	1	27	79027	1	APER	F4T Base	Profile - Current Profile	Monitor current file loaded in memory.	1 to 40	no default	unsigned 16-bit	R	16588	" 416,589 "	350	16536 to 16844	1														
79	1	28	79028	1	APER	F4T Base	Profile - Current Step	Monitor current step loaded in memory.	Maximum step of current profile	no default	unsigned 16-bit	R	16590	" 416,591 "	350	16536 to 16844	1														
79	1	29	79029	1	APER	F4T Base	Profile - Current Step Type	Monitor current step type loaded in memory.	"Soak (87), Wait for Process or Event (1542), Instant Change (1927), Jump (116), Ramp Time (116), Ramp Rate (81), End (27)"	no default	Enumeration	R	16592	" 416,593 "	350	16536 to 16844	1														
79	1	30	79030	1	APER	F4T Base	Profile - Current Step Event Output 1 (EVT1)	Monitor/change current step Event Output 1 transmitter (ENT1)  loaded in memory.	"Off (62), On (63), Unchanged (1557)"	Off (62)	Enumeration	RW	16594	" 416,595 "	350	16536 to 16844	1														
79	1	31	79031	1	APER	F4T Base	Profile - Current Step Event Output 2 (EVT2)	Monitor/change current step Event Output 2 transmitter (ENT2)  loaded in memory.	"Off (62), On (63), Unchanged (1557)"	Off (62)	Enumeration	RW	16596	" 416,597 "	350	16536 to 16844	1														
79	1	32	79032	1	APER	F4T Base	Profile - Current Step Event Output 3 (EVT3)	Monitor/change current step Event Output 3 transmitter (ENT3)  loaded in memory.	"Off (62), On (63), Unchanged (1557)"	Off (62)	Enumeration	RW	16598	" 416,599 "	350	16536 to 16844	1														
79	1	33	79033	1	APER	F4T Base	Profile - Current Step Event Output 4 (EVT4)	Monitor/change current step Event Output 4 transmitter (ENT4)  loaded in memory.	"Off (62), On (63), Unchanged (1557)"	Off (62)	Enumeration	RW	16600	" 416,601 "	350	16536 to 16844	1														
79	1	34	79034	1	APER	F4T Base	Profile - Target Set Point Loop 1	Monitor/Program Target Set Point Loop 1 for current step.	"-99,999.000 to 99,999.000°F or units, -55,572.778 to 55,537.200°C"	no default	IEEE Float	RW	16602	" 416,603 "	350	16536 to 16844	1														
79	1	35	79035	1	APER	F4T Base	Profile - Target Set Point Loop 2	Monitor/Program Target Set Point Loop 2 for current step.	"-99,999.000 to 99,999.000°F or units, -55,572.778 to 55,537.200°C"	no default	IEEE Float	RW	16604	" 416,605 "	350	16536 to 16844	1														
